54616	211651
16391	13796
16391	20679
16391	15976
16391	18986
16391	20847
16391	27217
16391	15416
16391	14842
98376	78891
98386	12419
98386	19045
98386	320332
98386	16905
98386	230796
98386	211651
98386	170484
98386	13626
98386	12606
327766	211651
98402	13626
98403	22190
98417	217331
327799	26370
327799	22190
229504	13626
229504	211651
229504	20371
327814	22631
327814	12361
327814	22343
327814	319924
327814	216439
327814	16924
327814	108030
54637	240057
54637	211651
327826	14784
327826	18759
327826	54124
327826	14182
327826	19247
229524	211651
229534	211651
229534	69790
229542	26380
229542	81879
229542	230796
229542	214669
229542	71950
229542	99377
229542	66830
229542	18999
229542	665113
229543	13626
229543	20371
229543	103551
98488	27221
100040898	22627
229584	17984
229584	13626
229584	110147
229584	71950
229584	81879
16419	17984
16419	26413
229589	13626
229589	211651
229589	230796
229603	17000
229603	11789
229603	22190
229603	22031
229615	17342
229615	22218
229615	19697
229615	22196
229615	14581
229615	16362
229615	21374
98558	211651
98558	83561
98558	20587
98558	57746
98558	20467
98558	57749
98558	13206
229658	13544
229658	14056
229658	13542
229658	13543
229663	15434
229663	211651
229663	230796
229663	18022
229663	217331
229675	18747
229675	20371
327987	26380
218506	211651
229700	20371
229707	665113
229715	140887
229731	230796
229731	170484
98660	211651
98660	16531
98660	20541
98660	22318
328059	20532
98685	20371
65945	19122
229791	19089
229791	330863
229791	14265
54683	17979
54683	24069
54683	211651
65960	12162
65961	20371
65962	20505
65963	170484
98732	13626
65969	13626
65969	16854
65969	18999
65970	105689
65970	13626
65970	81601
65970	260305
65973	15194
65973	211651
65973	230796
623046	18747
623046	71132
98766	84585
98766	22190
229841	12236
229841	83679
100041194	12306
100041194	20194
100041204	22627
623094	22627
66043	15194
66043	67731
66043	16348
66046	69253
66048	217331
66049	22631
66052	217331
66053	20371
66054	13626
66054	211651
66055	13626
66056	239652
229906	57441
229906	71242
229906	12914
229906	20371
229906	18424
229906	73274
229906	21374
66067	211651
100041236	22627
66069	67009
66069	68099
66070	110147
66075	13626
66075	211651
66075	230796
66075	15194
98845	13626
66078	211651
66085	211651
66085	67731
66085	16531
66085	27221
66085	13626
66085	11548
66090	16909
66092	217331
66098	211651
66098	545156
66098	22190
66105	21929
66105	268749
66105	22030
66105	13144
66105	22034
66105	22190
66105	56438
66105	56631
66105	52440
66105	17246
66108	64384
66108	15194
229949	216439
229949	230796
229949	22631
98878	211651
98878	69253
98878	18999
66118	18424
66129	211651
66131	68275
66131	21853
66141	12520
66141	230796
66141	170484
66141	16396
66141	114143
66142	217331
66152	13626
66154	13626
66156	78803
100041325	22627
66162	13626
66163	211651
66164	13626
66164	211651
66164	71950
16490	13385
16490	16498
16490	16500
16490	16485
16490	224997
100041342	22627
245867	72016
245867	67009
245867	211651
245867	22190
245867	320299
66181	13626
66181	211651
66184	110147
66184	71950
66184	22190
66185	14265
66185	13626
66185	20371
66185	71950
230027	211651
98956	665113
98956	13626
98956	211651
98956	12606
98956	14359
66194	211651
66194	230796
66194	22190
66196	13626
66200	217331
66201	211651
66201	20479
66212	211651
66213	108098
66213	26380
66218	69253
66222	211651
66226	27096
66226	66682
66226	75964
66226	76510
66229	15387
66229	211651
98999	14265
230073	56480
230073	211651
230073	234311
230073	217069
230073	268373
230073	195359
230075	69253
230075	26927
66237	11984
66237	11975
245877	20371
245877	15204
245877	211651
230082	13626
230082	211651
230082	71950
230082	12606
66245	320299
66249	13626
66251	230796
66254	13626
230103	211651
230103	18159
66271	211651
99045	211651
230126	72016
66290	11984
66290	16784
66290	11975
328440	19821
98432	72399
66310	378435
66310	20371
66310	71950
66310	217331
66313	56513
66313	20482
66313	73251
66313	17125
66313	13542
66313	13543
66313	12393
66313	17131
66313	72293
66313	18770
66313	21812
66313	27223
66313	19353
66313	50501
66314	20430
66314	22190
66317	235497
66317	22083
66317	22388
66323	68099
66335	13626
328483	50762
66340	19164
66340	19165
66341	67241
66341	68501
66343	211651
66352	18393
66354	19401
66354	14359
66354	11614
66354	93759
66357	13626
66362	11628
66367	20371
66368	211651
66373	13626
99152	78803
99152	16348
99152	107995
66385	13626
66385	58234
230233	13626
230233	211651
230233	27221
66394	14265
66394	20371
66395	67009
66395	12578
66395	68099
66395	18999
66395	20194
66395	22190
66395	72016
66395	12306
66395	67731
66395	211651
66395	216439
66395	13405
66397	13626
66403	81879
66403	27221
66403	18999
66404	110147
66406	260305
66407	211651
230249	109880
230249	211651
66413	208650
66413	230796
66413	51789
66413	71950
66413	22190
66413	13626
230257	15387
230257	20371
230257	71766
66420	235497
66420	230796
66420	18854
66422	211651
66423	211651
66423	230796
328572	20779
328572	11909
328572	22278
328572	13831
328572	17927
328572	15251
328572	18708
328572	20375
328572	107932
328572	21406
328572	214384
328572	56484
328572	22059
328572	114606
328572	18612
328572	18741
328572	17977
328572	319162
328572	12606
328572	21429
328572	12608
328572	22724
328572	14534
328572	19401
328572	19411
328572	18519
328572	20186
328572	58208
328572	18018
328572	22632
328572	17257
328572	12394
328572	12912
328572	19697
328572	20371
328572	56312
328572	218772
328572	93759
328572	14463
66437	211651
66437	66725
66440	217232
66445	211651
66446	20371
66447	13626
66447	217331
66448	211651
66454	211651
66455	21898
66467	217331
66471	217331
66475	13626
66475	211651
66475	230796
66477	260305
66477	13626
66477	217331
66477	230796
66480	13626
66480	15387
66480	211651
66480	13711
66481	18424
66482	13626
66482	140887
66489	211651
66495	69253
66498	230796
66505	19697
66508	13626
66508	211651
66508	64930
66510	67009
66510	22190
66511	15469
66511	27374
66513	211651
66513	142980
66513	72169
66513	16396
66513	22190
66513	22034
66513	26409
66513	19099
66513	56637
66514	11350
66515	78309
66515	22059
66515	230796
66515	26965
66515	56438
66515	231672
66515	13626
66515	21402
66521	13494
66521	13495
66522	230796
66523	230796
66525	13626
66525	211651
66530	22190
66537	239083
66538	15387
66538	20371
66538	20085
100041720	22627
66566	211651
66566	230796
66576	69253
66576	22190
100041748	22627
66583	20371
66583	234311
66585	13711
66586	211651
66586	50764
66586	68943
66588	16531
66589	231600
66589	13385
66589	67731
66589	93765
66589	58230
66590	13626
66590	211651
66590	14359
66592	83679
66593	11798
66597	12288
66597	71586
99371	320299
99375	12387
99375	22695
99375	67177
99375	13194
99375	230796
99375	19823
99375	217331
99375	15412
99375	56438
99375	244585
99375	13626
99375	11820
99377	69890
99377	116870
99377	116871
99377	56456
99377	20588
99377	226442
99377	21388
99377	214669
99377	66830
99377	13711
99377	56086
99377	381591
99377	107932
99377	215789
99377	192292
99377	432677
99377	17191
99377	17192
99377	252973
99377	21422
99377	107823
99377	83797
99377	18999
99377	245688
99377	140858
99377	16572
99377	19646
99377	15423
99377	93760
99377	67393
99377	20674
99377	22284
99377	30923
99377	20174
99377	20689
99377	15182
99377	58198
99377	81879
99377	26380
99377	13017
99377	50524
99377	13626
99377	11614
99377	433759
99377	14030
99377	381990
99377	331623
99377	20841
99377	20586
99377	20587
99377	23942
99377	19821
99377	71950
99377	19708
99377	234366
99377	27221
66614	20371
66615	66734
66616	109880
66616	16001
66616	16337
66624	211651
66629	13626
66629	211651
66631	217331
328778	116837
66637	13626
230484	56480
230484	15902
66645	66961
66645	13626
66645	18999
66647	13555
66647	67711
22031	67588
22031	106759
22031	66824
22031	21898
22031	22034
22031	11796
22031	56480
22031	26401
22031	16172
22031	103213
22031	106504
22031	21939
22031	13385
22031	320713
22031	17999
22031	17874
22031	20963
22031	21981
22031	56424
22031	12912
22031	72049
22031	12914
22031	17000
22031	228607
66656	14281
66656	211651
66660	13626
66660	20371
66661	67731
66661	20371
66663	211651
66667	27221
66671	19290
66671	12572
66671	54343
66676	211651
66682	27096
66684	17954
66687	13626
66687	22190
66689	22190
66691	13626
66694	211651
66704	71950
66711	13636
66711	19943
99480	71950
66713	13626
66713	211651
66713	217331
66720	26554
66724	56208
66724	26409
66724	22034
66724	22190
66725	54401
66725	216965
66725	22153
66725	19344
66725	74006
66725	216860
66725	15519
66725	78889
66725	17196
66725	19766
66725	56637
66725	22627
66725	15204
66725	22629
66725	70369
66725	12387
66725	22628
66725	12005
66725	22630
66725	22631
66725	13544
66725	192656
66725	54126
66725	56424
66725	12539
66725	12540
235036	211651
235036	71950
66734	67841
66734	14082
66734	74244
66734	72145
66734	18412
66734	381485
66734	22190
66734	14609
66734	11793
66734	17754
66734	17755
66743	20467
66743	22190
99512	14265
99512	14359
99512	83679
230594	18999
230597	22190
230598	27221
16592	211651
16592	16348
66795	67443
263406	13626
66799	67030
99571	211651
328949	14265
66809	260305
66813	67009
230654	73296
230654	56438
100041985	22627
66822	18091
66822	21388
66824	228607
66826	19016
66826	12393
66826	22630
328971	239083
66830	18432
66830	67991
66830	230796
66830	226442
66830	18999
66830	20588
66830	214669
66830	71950
66830	51869
66830	216156
66830	20371
66830	22702
66830	58198
66830	14359
66830	13496
66830	56380
66830	230908
66832	67009
328977	211651
230674	239985
230674	20586
230674	66923
230674	13982
230676	13626
66840	230796
66840	22190
66853	66968
66853	18747
66853	67469
66853	14373
66854	14056
66854	13626
66854	54123
66854	16468
66854	17765
66857	211651
329002	56736
329002	83925
329002	170787
329002	76893
329002	93759
329003	13626
329003	83679
66860	13626
66861	13626
66861	14828
99633	211651
66867	19821
66867	72399
66870	16905
66870	15469
66870	27374
329015	16909
66874	20371
66877	13626
66878	22190
66880	110809
66880	66978
66880	170791
66880	260305
66882	13626
66884	230872
66884	16909
66884	22190
66887	15209
66887	211651
66889	56480
66889	12476
66889	22059
66889	20852
66890	211651
66894	20674
66894	12393
66894	20588
66894	23856
66894	22195
66894	14836
66894	13654
66894	18999
66894	20020
230737	211651
230737	20371
230738	16600
230738	22034
66902	16905
66902	211651
66902	16531
382522	18999
66911	13626
66912	211651
66912	18999
230753	68099
230753	22724
230753	14265
230753	260305
230753	211651
230753	16468
230753	14359
230753	665113
230753	105689
230753	13626
66914	22190
66915	217331
66917	15516
66917	107607
66917	19060
66917	26549
66917	15519
66922	13626
66922	211651
66923	193796
66923	20586
66923	26380
66923	71950
66923	14265
66923	67155
66923	18999
66923	76804
66923	13626
66929	27221
230775	240057
230775	224997
100042107	22627
66942	13626
66942	15387
66942	12606
66942	26554
66942	211651
99712	211651
99712	230796
66945	211651
230789	20371
230793	211651
230793	71950
230796	55979
230796	69639
230796	268297
230796	75786
230796	110606
230796	67604
230796	20501
230796	213019
230796	12321
230796	212999
230796	20524
230796	16432
230796	14387
230796	384009
230796	53600
230796	12359
230796	94280
230796	69716
230796	268373
230796	67671
230796	71772
230796	16480
230796	12388
230796	108645
230796	231532
230796	18542
230796	69748
230796	67704
230796	14457
230796	84094
230796	77951
230796	26754
230796	53380
230796	53381
230796	108679
230796	209039
230796	69780
230796	192662
230796	110750
230796	268449
230796	18595
230796	18597
230796	215210
230796	20652
230796	319675
230796	73916
230796	268482
230796	18632
230796	268490
230796	211147
230796	67788
230796	14544
230796	14712
230796	67804
230796	110826
230796	110829
230796	20719
230796	67826
230796	67834
230796	12539
230796	67838
230796	22789
230796	72065
230796	26891
230796	26893
230796	26894
230796	26895
230796	18704
230796	14609
230796	227715
230796	26900
230796	12567
230796	12568
230796	12421
230796	20773
230796	67878
230796	108841
230796	16682
230796	71994
230796	83679
230796	69957
230796	233805
230796	20818
230796	18772
230796	20822
230796	108888
230796	14683
230796	20832
230796	108897
230796	76130
230796	26949
230796	14701
230796	268656
230796	67955
230796	70008
230796	18817
230796	319875
230796	266632
230796	67979
230796	209318
230796	53319
230796	65964
230796	20918
230796	231872
230796	14791
230796	14792
230796	223690
230796	68045
230796	72151
230796	68073
230796	63986
230796	68090
230796	68095
230796	72199
230796	76299
230796	14862
230796	57874
230796	67054
230796	78938
230796	28080
230796	213539
230796	18983
230796	213550
230796	12847
230796	12848
230796	68151
230796	268859
230796	74302
230796	67680
230796	72265
230796	68170
230796	217692
230796	12894
230796	19042
230796	53860
230796	19053
230796	14958
230796	23997
230796	68215
230796	14784
230796	12931
230796	53893
230796	64136
230796	11717
230796	68262
230796	213673
230796	68267
230796	68276
230796	76479
230796	68294
230796	13000
230796	108664
230796	96979
230796	53972
230796	70358
230796	227449
230796	13016
230796	19173
230796	13030
230796	27368
230796	27370
230796	27376
230796	19192
230796	107260
230796	15108
230796	170762
230796	68365
230796	13078
230796	56088
230796	30853
230796	76577
230796	15168
230796	234309
230796	58184
230796	68428
230796	170829
230796	15183
230796	13144
230796	67727
230796	17246
230796	72544
230796	103266
230796	17254
230796	19305
230796	54138
230796	72572
230796	238463
230796	72584
230796	13194
230796	56207
230796	54160
230796	15512
230796	216558
230796	13209
230796	21402
230796	74653
230796	15268
230796	244646
230796	107476
230796	109050
230796	56299
230796	70646
230796	107513
230796	320508
230796	20650
230796	97287
230796	74761
230796	242702
230796	80914
230796	70676
230796	56348
230796	66603
230796	17463
230796	70717
230796	216131
230796	78920
230796	97122
230796	56398
230796	72787
230796	99412
230796	76890
230796	15452
230796	70757
230796	56424
230796	56426
230796	226414
230796	29810
230796	56438
230796	68729
230796	216188
230796	15490
230796	68801
230796	70804
230796	103573
230796	11416
230796	52377
230796	15519
230796	234663
230796	13480
230796	24045
230796	228545
230796	56516
230796	13175
230796	193740
230796	13518
230796	320727
230796	68832
230796	11491
230796	103655
230796	217980
230796	54526
230796	232748
230796	11568
230796	68916
230796	103733
230796	56637
230796	109905
230796	27998
230796	13200
230796	236900
230796	19345
230796	68971
230796	54636
230796	13681
230796	56709
230796	11657
230796	23950
230796	14232
230796	11669
230796	11671
230796	13722
230796	13726
230796	56737
230796	66978
230796	320938
230796	18674
230796	23983
230796	19888
230796	66998
230796	69051
230796	51786
230796	107970
230796	21957
230796	77254
230796	73293
230796	67027
230796	67035
230796	17884
230796	19934
230796	19943
230796	19946
230796	11757
230796	13806
230796	19951
230796	232947
230796	93684
230796	77305
230796	230908
230796	67072
230796	17921
230796	73218
230796	110083
230796	105988
230796	67089
230796	50708
230796	230935
230796	22040
230796	20741
230796	20014
230796	14941
230796	230967
230796	75320
230796	67136
230796	17992
230796	360013
230796	214968
230796	67155
230796	20055
230796	65113
230796	231004
230796	67857
230796	69225
230796	52846
230796	50799
230796	269951
230796	228998
230796	22151
230796	22152
230796	67211
230796	67213
230796	75406
230796	69263
230796	433813
230796	22166
230796	11928
230796	67226
230796	59042
230796	11950
230796	118451
230796	50876
230796	319176
230796	319190
230796	102693
230796	22240
230796	22247
230796	56275
230796	216820
230796	59125
230796	59126
230796	22143
230796	225020
230796	14083
230796	77574
230796	12039
230796	12055
230796	14104
230796	14109
230796	14113
230796	218914
230796	67365
230796	26407
230796	216873
230796	110379
230796	18221
230796	71472
230796	20277
230796	22327
230796	231225
230796	26426
230796	22334
230796	26432
230796	22343
230796	26443
230796	26444
230796	26445
230796	12111
230796	26451
230796	67420
230796	20318
230796	75617
230796	20333
230796	104303
230796	67458
230796	67460
230796	14218
230796	14229
230796	114584
230796	20382
230796	229279
230796	56258
230796	12215
230796	245688
230796	71609
230796	14272
230796	26572
230796	98267
230796	19298
230796	110558
230796	67554
230796	57317
230796	20935
230796	13649
230796	83945
230796	12266
230796	18415
230796	81909
230796	81910
230796	104445
66958	13626
66958	211651
99730	15432
99730	21374
99730	81703
66964	211651
66970	21408
66970	105377
66970	16870
66970	72135
66970	104360
66970	21929
66970	16911
66970	16392
66970	15220
66970	16917
66970	109593
66970	110648
66970	16825
66970	109594
66970	72475
66970	76893
66970	16826
66978	16905
66978	20371
100042148	22627
100042150	211651
66989	11652
66989	11651
66989	19052
66991	67968
66993	18128
66993	17125
66993	17128
66993	19401
66993	20586
66993	19664
66993	67155
66993	22778
66993	14463
66997	13626
66997	211651
66997	11820
66997	71950
66997	22190
66998	13626
66998	211651
66998	22190
67003	13626
67003	211651
67003	15194
67009	320011
67009	56335
67009	12306
67009	70675
67009	18969
67009	94246
67009	109620
67009	13877
67009	230967
67009	239673
67009	12346
67009	11846
67009	234594
67009	210510
67009	52822
67009	16480
67009	14433
67009	73826
67009	231014
67009	100042856
67009	13929
67009	667759
67009	13424
67009	73333
67009	18537
67009	15481
67009	235130
67009	22142
67009	239743
67009	15488
67009	22146
67009	19076
67009	22154
67009	68750
67009	68239
67009	15516
67009	20637
67009	20638
67009	15519
67009	100037282
67009	15526
67009	16551
67009	22186
67009	22187
67009	22190
67009	16669
67009	268977
67009	11465
67009	20664
67009	16571
67009	67772
67009	19645
67009	11461
67009	13510
67009	16071
67009	56009
67009	223435
67009	406220
67009	14030
67009	68304
67009	13518
67009	17110
67009	20192
67009	110308
67009	208624
67009	22143
67009	77055
67009	12035
67009	19720
67009	243469
67009	16664
67009	232217
67009	16666
67009	16667
67009	227613
67009	319263
67009	100042025
67009	436522
67009	237868
67009	16687
67009	228662
67009	21816
67009	20532
67009	13627
67009	74558
67009	69601
67009	13649
67009	67923
67009	18772
67009	15502
