12930118	12930295
12930119	12933138
12930120	12930121
12930121	12931212
12930121	12932420
12930121	12931189
12930124	12931178
12930124	12932342
12930127	12930848
12930127	12933072
12930127	12931740
12930127	12930518
12930127	12933126
12930127	12932793
12930127	12930955
12930127	12932941
12930127	12934062
12930127	12933200
12930127	12933523
12930127	12933270
12930127	12933655
12930127	12932472
12930127	12933913
12930127	12931100
12930127	12931741
12930127	12930847
12930131	12930528
12930131	12931840
12930131	12930210
12930131	12932803
12930131	12933190
12930131	12932390
12930131	12931817
12930131	12931339
12930131	12931148
12930131	12932834
12930131	12934317
12930131	12931890
12930131	12934473
12930131	12930938
12930131	12933052
12930131	12931098
12930131	12933660
12930131	12933541
12930132	12931178
12930133	12933147
12930133	12931663
12930136	12933707
12930136	12931732
12930136	12934486
12930136	12932951
12930137	12930969
12930137	12933732
12930137	12932628
12930137	12932513
12930138	12934497
12930138	12933558
12930138	12932214
12930138	12933006
12930138	12933583
12930140	12934241
12930140	12931322
12930143	12933761
12930143	12933635
12930143	12933097
12930143	12932689
12930143	12930386
12930143	12931427
12930143	12932342
12930143	12933975
12930143	12933178
12930143	12930653
12930143	12933823
12930144	12931856
12930144	12934097
12930144	12934171
12930144	12931148
12930144	12930653
12930145	12930740
12930145	12932645
12930145	12934469
12930146	12933184
12930146	12933541
12930146	12932742
12930146	12930312
12930146	12930729
12930146	12931339
12930146	12933052
12930146	12931118
12930146	12933423
12930146	12931894
12930146	12930990
12930146	12933142
12930146	12933239
12930146	12932639
12930146	12933115
12930146	12933116
12930146	12933501
12930146	12933980
12930147	12933681
12930147	12931113
12930147	12931051
12930147	12931532
12930147	12933775
12930147	12932912
12930147	12934129
12930147	12932117
12930147	12930997
12930147	12931135
12930151	12932865
12930151	12933637
12930151	12933126
12930151	12932361
12930151	12934410
12930151	12931596
12930151	12934416
12930151	12933138
12930151	12934547
12930151	12932375
12930151	12930840
12930151	12933146
12930151	12932635
12930151	12932643
12930151	12932517
12930151	12930543
12930151	12930473
12930151	12930858
12930151	12931120
12930151	12931644
12930151	12932158
12930151	12932289
12930151	12933444
12930151	12932308
12930151	12933589
12930151	12930654
12930151	12932320
12930151	12933990
12930151	12931817
12930151	12931436
12930151	12932207
12930151	12933147
12930151	12934516
12930151	12932137
12930151	12931830
12930151	12931753
12930151	12931576
12930151	12932989
12930151	12933757
12930156	12931296
12930156	12931010
12930156	12933414
12930156	12933318
12930156	12933545
12930156	12930315
12930156	12932684
12930156	12932214
12930156	12934426
12930156	12930587
12930156	12932124
12930156	12931005
12930156	12931135
12930159	12934082
12930159	12933547
12930159	12930564
12930159	12932965
12930159	12931724
12930159	12930315
12930159	12930508
12930159	12932974
12930159	12930604
12930159	12933200
12930159	12934094
12930159	12934102
12930159	12934362
12930159	12933276
12930159	12932381
12930159	12933087
12930160	12931123
12930160	12934082
12930160	12931811
12930160	12933508
12930160	12934374
12930160	12934313
12930160	12930508
12930160	12932910
12930160	12934307
12930160	12931774
12930160	12931607
12930160	12930712
12930160	12933177
12930160	12934427
12930160	12932798
12930161	12931819
12930161	12933444
12930161	12931593
12930161	12934091
12930161	12933934
12930161	12930866
12930161	12933852
12930162	12931456
12930162	12931016
12930162	12932745
12930162	12932330
12930162	12931287
12930162	12930446
12930162	12931313
12930162	12931285
12930162	12934135
12930162	12932440
12930162	12930329
12930162	12933467
12930162	12930301
12930165	12931561
12930165	12930955
12930165	12934094
12930165	12931285
12930165	12933494
12930165	12931287
12930165	12930494
12930167	12932000
12930167	12931950
12930167	12932414
12930167	12932950
12930170	12933633
12930170	12933186
12930170	12931561
12930170	12930212
12930170	12934337
12930170	12934536
12930170	12931113
12930170	12933079
12930170	12934255
12930170	12931409
12930170	12931411
12930170	12934135
12930170	12932440
12930170	12931192
12930170	12933468
12930170	12931677
12930170	12933182
12930173	12931840
12930173	12930729
12930173	12934140
12930173	12934358
12930176	12931728
12930176	12930711
12930176	12930849
12930176	12932516
12930176	12932262
12930176	12931625
12930176	12932269
12930176	12934451
12930176	12932830
12930176	12933558
12930176	12933182
12930176	12931904
12930176	12933825
12930176	12932548
12930176	12933583
12930176	12930985
12930176	12930393
12930176	12934351
12930176	12934365
12930176	12931678
12930176	12930288
12930176	12932599
12930176	12934008
12930176	12930937
12930176	12930302
12930178	12930344
12930178	12930534
12930178	12933182
12930178	12932215
12930180	12933227
12930180	12930564
12930180	12934374
12930180	12934407
12930180	12931997
12930180	12931019
12930180	12931214
12930180	12932381
12930180	12934416
12930180	12932974
12930180	12932886
12930180	12930712
12930180	12930651
12930180	12934428
12930180	12934493
12930180	12934539
12930186	12930968
12930186	12931504
12930186	12931583
12930186	12931012
12930186	12932431
12930190	12931010
12930190	12931428
12930190	12932517
12930190	12931431
12930190	12932714
12930190	12931019
12930190	12932226
12930190	12930990
12930190	12930989
12930190	12933016
12930197	12934322
12930197	12930723
12930199	12931712
12930199	12930307
12930199	12930564
12930199	12931728
12930199	12933784
12930199	12931731
12930199	12932886
12930199	12930712
12930199	12933508
12930199	12934427
12930199	12930739
12930199	12933919
12930199	12930336
12930199	12933282
12930199	12930980
12930199	12931374
12930199	12931805
12930199	12931123
12930199	12931264
12930199	12931782
12930199	12933448
12930199	12933636
12930199	12931027
12930199	12934356
12930199	12934493
12930199	12931811
12930199	12933349
12930199	12934374
12930199	12933235
12930199	12932213
12930199	12930942
12930200	12931264
12930200	12933606
12930200	12931590
12930200	12930823
12930200	12931016
12930200	12930857
12930200	12931655
12930200	12932519
12930200	12930412
12930200	12933605
12930200	12933200
12930200	12932179
12930200	12932876
12930200	12930739
12930200	12931287
12930200	12931608
12930200	12930996
12930200	12932186
12930200	12933011
12930200	12933182
12930200	12933205
12930201	12933186
12930201	12934467
12930201	12933277
12930202	12930203
12930202	12932940
12930202	12931878
12930202	12933423
12930203	12931516
12930203	12932859
12930203	12932252
12930203	12933982
12930204	12933874
12930204	12930654
12930204	12932859
12930204	12931516
12930204	12933982
12930204	12933983
12930207	12934433
12930207	12930564
12930207	12934374
12930207	12933363
12930207	12932589
12930207	12934035
12930207	12931797
12930207	12931993
12930207	12933636
12930207	12932508
12930207	12930942
12930207	12932798
12930210	12931817
12930210	12932517
12930212	12930955
12930212	12931084
12930212	12933011
12930212	12932117
12930212	12932760
